Lien,Kilomètrage,Couleur,Etat,Boite,Année,Cylindré,Marque,Gamme,Puissance,Carrosserie,Carburant,Prix
https://www.tayara.tn/item/64078036ff75361c11d6af0a/,200000,Noir,Avec kilométrage,Manuelle,2006,1.2L,Volkswagen,Polo,4,Compacte,Essence,20
https://www.tayara.tn/item/63b6a46b0a2fd2935091a360/,125000,Gris,Avec kilométrage,Manuelle,2018,1.2L,Nissan,Micra,5,Compacte,Essence,30
https://www.tayara.tn/item/63b5c1578904729b1d9f913d/,70000,Blanc,Avec kilométrage,Manuelle,2019,1.2L,Renault,Clio,5,Compacte,Essence,44
https://www.tayara.tn/item/63d007bb1b3fed8fd49a8298/,14000,Bleu,Avec kilométrage,Manuelle,2021,1.2L,Kia,Rio,5,Compacte,Essence,53
https://www.tayara.tn/item/63fe32098575ab54182d3f59/,28000,Blanc,Avec kilométrage,Automatique,2021,1.2L,Hyundai,I 20,5,Compacte,Essence,68
https://www.tayara.tn/item/63ebcb1230c4f61e5133ed4c/,118000,Blanc,Avec kilométrage,Manuelle,2012,1.4L,Alfa Romeo,Mito,6,Compacte,Essence,33
https://www.tayara.tn/item/63b5c3128904729b1d9f919b/,103000,Blanc,Avec kilométrage,Manuelle,2018,1.2L,Fiat,Panda,4,Compacte,Essence,33
https://www.tayara.tn/item/640d87b7ff75361c11d7aa16/,189000,Noir,Avec kilométrage,Manuelle,2005,1.2L,Ford,Fiesta,5,Compacte,Essence,18
https://www.tayara.tn/item/640d83a5ff75361c11d7a9b7/,88000,Noir,Avec kilométrage,Manuelle,2019,1.2L,Renault,Clio,5,Compacte,Essence,37
https://www.tayara.tn/item/640d7f5cff75361c11d7a957/,160000,Noir,Nouveau,Manuelle,2019,1.6L,Alfa Romeo,Giulietta,7,Compacte,Essence,45
https://www.tayara.tn/item/640d014bff75361c11d7a2e3/,155000,Beige,Nouveau,Manuelle,2012,1.4L,mini,Cooper,5,Compacte,Essence,32
https://www.tayara.tn/item/640cf555ff75361c11d7a11d/,73000,Noir,Nouveau,Automatique,2020,1.4L,Kia,Picanto,5,Compacte,Essence,41
https://www.tayara.tn/item/640ced9bff75361c11d79f55/,68000,Bleu,Nouveau,Manuelle,2020,<1.0L,Suzuki,Celerio,4,Compacte,Essence,29
https://www.tayara.tn/item/640ce8f0ff75361c11d79e46/,160000,Gris,Avec kilométrage,Manuelle,2014,1.2L,Volkswagen,Golf,5,Compacte,Essence,48
https://www.tayara.tn/item/640ce064ff75361c11d79c9c/,60000,Noir,Avec kilométrage,Manuelle,2019,<1.0L,Skoda,Fabia,4,Compacte,Essence,37
https://www.tayara.tn/item/640cdeb0ff75361c11d79c3e/,42000,Orange,Avec kilométrage,Manuelle,2020,1.5L,Geely,GK-GL,6,Compacte,Essence,44
,,,,,,,,,,,,
https://www.tayara.tn/item/640cdbf1ff75361c11d79b7b/,246000,Blanc,Avec kilométrage,Manuelle,2012,1.6L,Ford,Fiesta,5,Compacte,Essence,22
https://www.tayara.tn/item/640cdaa1ff75361c11d79b13/,39000,Rouge,Nouveau,Automatique,2021,1.4L,Seat,Leon,8,Compacte,Essence,96
,,,,,,,,,,,,
https://www.tayara.tn/item/640cb6ddff75361c11d793ae/,96000,Argent,Nouveau,Manuelle,2019,1.2L,Hyundai,I 10,5,Compacte,Essence,31
,,,,,,,,,,,,
https://www.tayara.tn/item/640ca47dff75361c11d78fbb/,160000,Gris,Avec kilométrage,Manuelle,2017,1.6L,Mazda,2,6,Compacte,Essence,34
,,,,,,,,,,,,
https://www.tayara.tn/item/640c9a65ff75361c11d78de8/,22000,Blanc,Avec kilométrage,Automatique,2015,1.6L,Autres,Autres,5,Compacte,Essence,37
https://www.tayara.tn/item/640c9952ff75361c11d78dab/,270000,Noir,Nouveau,Manuelle,2002,1.6L,mini,One,6,Compacte,Essence,21
https://www.tayara.tn/item/640c988cff75361c11d78d82/,222000,Marron,Avec kilométrage,Manuelle,2011,2.4L,Volvo,XC60,10,Compacte,Diesel,55
https://www.tayara.tn/item/640c93c5ff75361c11d78c87/,196000,Blanc,Avec kilométrage,Manuelle,2006,1.2L,Volkswagen,Polo,4,Compacte,Essence,20
https://www.tayara.tn/item/640c8cf3ff75361c11d78b2c/,120000,Bleu,Avec kilométrage,Automatique,2015,2.0L,BMW,Serie 5,9,Compacte,Essence,97
https://www.tayara.tn/item/640c8795ff75361c11d78a11/,96000,Gris,Avec kilométrage,Manuelle,2017,1.4L,Opel,Astra,8,Compacte,Essence,42
https://www.tayara.tn/item/640c85e9ff75361c11d7897f/,66000,Blanc,Avec kilométrage,Manuelle,2017,1.2L,Peugeot,208,5,Compacte,Essence,39
https://www.tayara.tn/item/640c8137ff75361c11d7883a/,165000,Blanc,Avec kilométrage,Manuelle,2012,1.2L,Fiat,500,4,Compacte,Essence,29
https://www.tayara.tn/item/63f4ecfa30c4f61e5134b899/,150000,Rouge,Avec kilométrage,Manuelle,2016,1.2L,mini,One,5,Compacte,Essence,49
https://www.tayara.tn/item/64060ac307b6d5262f8491a0/,130.000,Rose,Avec kilométrage,Manuelle,2016,1.2L,Seat,Leon,5,Compacte,Essence,54
https://www.tayara.tn/item/640c7d2cff75361c11d78747/,98000,Gris,Avec kilométrage,Automatique,2018,1.2L,Toyota,RAV 4,6,Compacte,Essence,72
https://www.tayara.tn/item/640c7a6cff75361c11d78671/,65000,Corail,Avec kilométrage,Manuelle,2016,1.1L,Smart,Crossblade,4,Compacte,Essence,33
https://www.tayara.tn/item/640c77ecff75361c11d785a5/,100000,Marron,Nouveau,Manuelle,2019,1.2L,Suzuki,Swift,5,Compacte,Essence,30
https://www.tayara.tn/item/640c752fff75361c11d784c4/,216,Noir,Avec kilométrage,Manuelle,2002,1.4L,Fiat,Stilo,5,Compacte,Essence,15
https://www.tayara.tn/item/640c7233ff75361c11d783f1/,0,Blanc,Nouveau,Manuelle,2002,1.5L,Citroen,C15,5,Compacte,Diesel,0
https://www.tayara.tn/item/640c7195ff75361c11d783c0/,70000,Blanc,Nouveau,Automatique,2020,1.2L,Hyundai,I 10,5,Compacte,Essence,36
https://www.tayara.tn/item/640c6dacff75361c11d78271/,111000,Gris,Avec kilométrage,Manuelle,2017,1.2L,Peugeot,2008,5,Compacte,Essence,49
https://www.tayara.tn/item/640c63f3ff75361c11d78042/,119000,Doré,Avec kilométrage,Manuelle,2015,1.2L,Peugeot,208,5,Compacte,Essence,32
https://www.tayara.tn/item/640c5ac3ff75361c11d77e18/,55000,Gris,Avec kilométrage,Automatique,2019,<1.0L,Hyundai,Grand i10,4,Compacte,Essence,39
https://www.tayara.tn/item/640c5465ff75361c11d77c24/,240,Noir,Avec kilométrage,Manuelle,2009,1.2L,Volkswagen,Polo,5,Compacte,Essence,24
https://www.tayara.tn/item/63a063d125c79fc72be0fa38/,133000,Blanc,Avec kilométrage,Manuelle,2016,1.2L,Seat,Leon,5,Compacte,Essence,133000
https://www.tayara.tn/item/63f7a755319d5b121dd0c4fa/,150000,Vert,Avec kilométrage,Manuelle,2015,1.2L,Mitsubishi,Nativa,4,Compacte,Essence,22
https://www.tayara.tn/item/63aea4ff8904729b1d9e5f45/,107000,Blanc,Avec kilométrage,Automatique,2012,2.5L,Volkswagen,Golf 6,12,Compacte,Essence,107000
https://www.tayara.tn/item/63ea7ec157924122c28a4077/,73000,Rouge,Avec kilométrage,Manuelle,2020,1.2L,Hyundai,I 20,5,Compacte,Essence,48
https://www.tayara.tn/item/63f7a82b319d5b121dd0c51e/,130000,Beige,Avec kilométrage,Manuelle,2011,1.2L,mini,One,4,Compacte,Essence,34
https://www.tayara.tn/item/640c51acff75361c11d77b35/,110000,Blanc,Avec kilométrage,Manuelle,2018,<1.0L,Volkswagen,Golf,5,Compacte,Essence,87
https://www.tayara.tn/item/640c4b29ff75361c11d7794e/,50,Gris,Avec kilométrage,Manuelle,2004,1.2L,Fiat,Punto,4,Compacte,Essence,23
https://www.tayara.tn/item/639c556825c79fc72be05a45/,78000,Blanc,Avec kilométrage,Manuelle,2018,1.2L,Peugeot,308,6,Compacte,Diesel,75
https://www.tayara.tn/item/640c495bff75361c11d778db/,115000,Blanc,Nouveau,Manuelle,2013,1.2L,Fiat,500,4,Compacte,Essence,33
,,,,,,,,,,,,
https://www.tayara.tn/item/640c42beff75361c11d77714/,55000,Blanc,Avec kilométrage,Manuelle,2020,<1.0L,Renault,Clio,4,Compacte,Essence,43
,,,,,,,,,,,,
https://www.tayara.tn/item/640c417aff75361c11d776b1/,140000,Rouge,Avec kilométrage,Manuelle,2014,1.2L,Ford,Fiesta,5,Compacte,Essence,23
,,,,,,,,,,,,
https://www.tayara.tn/item/640c3a99ff75361c11d77500/,200,Blanc,Avec kilométrage,Manuelle,2012,1.5L,Renault,Kangoo,5,Compacte,Diesel,25
https://www.tayara.tn/item/640c380eff75361c11d77465/,22,Noir,Avec kilométrage,Manuelle,2011,1.9L,Volkswagen,Polo,4,Compacte,Diesel,14
https://www.tayara.tn/item/640c348cff75361c11d773c3/,189000,Gris,Avec kilométrage,Manuelle,2007,1.2L,Renault,Clio,4,Compacte,Essence,24
https://www.tayara.tn/item/640c0d77ff75361c11d77077/,70000,Blanc,Avec kilométrage,Manuelle,2019,1.2L,Peugeot,208,4,Compacte,Essence,33
https://www.tayara.tn/item/640c0cfdff75361c11d77075/,82000,Rouge,Avec kilométrage,Manuelle,2019,1.2L,Renault,Clio,5,Compacte,Essence,37
https://www.tayara.tn/item/640bbd85ff75361c11d76e4e/,270000,Vert,Avec kilométrage,Manuelle,2001,1.4L,Opel,Astra,6,Compacte,Essence,11
https://www.tayara.tn/item/640bb26dff75361c11d76d4a/,158,Noir,Avec kilométrage,Manuelle,2016,1.2L,Ford,Fiesta,5,Compacte,Essence,29
https://www.tayara.tn/item/640bb04dff75361c11d76ce6/,93000,Noir,Avec kilométrage,Manuelle,2020,1.4L,Kia,Rio,5,Compacte,Essence,48
https://www.tayara.tn/item/640b9e0dff75361c11d76997/,155000,Beige,Avec kilométrage,Manuelle,2013,1.2L,mini,One,5,Compacte,Essence,33
https://www.tayara.tn/item/640b9324ff75361c11d76799/,102000,Rouge,Avec kilométrage,Automatique,2014,1.6L,Nissan,Juke,7,Compacte,Essence,47
https://www.tayara.tn/item/640b8fa7ff75361c11d766f6/,171000,Noir,Avec kilométrage,Manuelle,2009,1.2L,Volkswagen,Polo,5,Compacte,Essence,22
https://www.tayara.tn/item/640b6b6eff75361c11d75fb7/,127000,Bleu,Avec kilométrage,Manuelle,2014,1.2L,Fiat,500,4,Compacte,Essence,35
https://www.tayara.tn/item/640734d8ff75361c11d69a84/,75000,Bleu,Avec kilométrage,Manuelle,2018,1.2L,Peugeot,208,5,Compacte,Essence,25
https://www.tayara.tn/item/640b59bbff75361c11d75c90/,113000,Blanc,Nouveau,Manuelle,2017,1.2L,Seat,Leon,6,Compacte,Essence,62
https://www.tayara.tn/item/640b5168ff75361c11d75a57/,65000,Orange,Avec kilométrage,Manuelle,2019,<1.0L,Kia,Picanto,4,Compacte,Essence,36
https://www.tayara.tn/item/640b37b5ff75361c11d752d0/,59,Noir,Avec kilométrage,Automatique,2019,1.2L,Kia,Picanto,5,Compacte,Essence,42
https://www.tayara.tn/item/640b35f1ff75361c11d75259/,166,Noir,Avec kilométrage,Manuelle,2017,1.2L,Chevrolet,Aveo,5,Compacte,Essence,23
,,,,,,,,,,,,
https://www.tayara.tn/item/640b2c07ff75361c11d74f70/,76000,Gris,Avec kilométrage,Automatique,2020,1.2L,Kia,Picanto,5,Compacte,Essence,46
https://www.tayara.tn/item/640b2a9cff75361c11d74f1a/,133,Jaune,Avec kilométrage,Manuelle,2012,1.5L,Citroen,DS3,5,Compacte,Essence,33
,,,,,,,,,,,,
https://www.tayara.tn/item/640b24fcff75361c11d74dd2/,230,Gris,Nouveau,Manuelle,2007,1.4L,Opel,Astra,5,Compacte,Essence,23
https://www.tayara.tn/item/640b23c4ff75361c11d74d7f/,307,Bleu,Avec kilométrage,Manuelle,2023,1.3L,Peugeot,206,4,Compacte,Essence,14
https://www.tayara.tn/item/640b1d92ff75361c11d74c41/,72000,Noir,Avec kilométrage,Automatique,2019,1.2L,Kia,Picanto,5,Compacte,Essence,43
https://www.tayara.tn/item/640b1818ff75361c11d74b17/,110,Noir,Avec kilométrage,Manuelle,2018,1.4L,Peugeot,308,6,Compacte,Essence,39
https://www.tayara.tn/item/640b1526ff75361c11d74a61/,200,Doré,Avec kilométrage,Manuelle,2012,1.4L,Citroen,DS3,5,Compacte,Essence,27
https://www.tayara.tn/item/640b0f45ff75361c11d748bf/,200000,Gris,Nouveau,Manuelle,2013,1.4L,Ford,C-Max,5,Compacte,Essence,15
https://www.tayara.tn/item/63de1f918546294dc7b89689/,4700,Noir,Avec kilométrage,Manuelle,2021,1.2L,Volkswagen,Golf Plus,5,Compacte,Essence,120
https://www.tayara.tn/item/640b0b3dff75361c11d74733/,83000,Noir,Avec kilométrage,Manuelle,2017,<1.0L,Mitsubishi,Canter,4,Compacte,Essence,21
https://www.tayara.tn/item/640b0a60ff75361c11d746e7/,220000,Blanc,Nouveau,Automatique,2013,2.0L,BMW,Serie 3,10,Compacte,Essence,65
https://www.tayara.tn/item/640b07eeff75361c11d7460d/,83000,Rouge,Avec kilométrage,Manuelle,2019,1.4L,Renault,Clio,5,Compacte,Essence,41
https://www.tayara.tn/item/640b0727ff75361c11d745c4/,208000,Noir,Avec kilométrage,Manuelle,2016,1.2L,Volkswagen,Golf,5,Compacte,Essence,53
https://www.tayara.tn/item/640b05dbff75361c11d7454a/,210000,Gris,Avec kilométrage,Manuelle,2008,1.2L,Fiat,Pinto,5,Compacte,Essence,18
https://www.tayara.tn/item/640b0208ff75361c11d743d8/,65000,Noir,Nouveau,Manuelle,2020,1.2L,Chery,Tiggo,6,Compacte,Essence,42
https://www.tayara.tn/item/640b01feff75361c11d743d3/,240,Blanc,Avec kilométrage,Manuelle,2011,1.4L,Volkswagen,Golf,5,Compacte,Essence,38
https://www.tayara.tn/item/63ee2ec357924122c28a91a8/,11000,Blanc,Nouveau,Manuelle,2021,<1.0L,Volkswagen,Golf,6,Compacte,Essence,113
https://www.tayara.tn/item/640afe5aff75361c11d74256/,225000,Rouge,Avec kilométrage,Manuelle,2007,1.2L,Citroen,C3,4,Compacte,Essence,20
https://www.tayara.tn/item/640afa37ff75361c11d740ec/,60,Blanc,Avec kilométrage,Manuelle,2017,1.2L,Nissan,Micra,5,Compacte,Essence,28
https://www.tayara.tn/item/640af760ff75361c11d73fe1/,133000,Blanc,Avec kilométrage,Manuelle,2017,<1.0L,Ford,Focus C-MAX,7,Compacte,Essence,42
https://www.tayara.tn/item/640af6f3ff75361c11d73fb1/,116,Bleu,Avec kilométrage,Automatique,2019,1.2L,Suzuki,Swift,5,Compacte,Essence,41
https://www.tayara.tn/item/640af3e1ff75361c11d73eab/,100000,Noir,Avec kilométrage,Automatique,2017,>4.0L,Mercedes-Benz,Classe C Coupe,8,Compacte,Essence,100
https://www.tayara.tn/item/640af370ff75361c11d73e82/,168500,Noir,Avec kilométrage,Manuelle,2014,1.2L,Renault,Megane Estate,6,Compacte,Essence,47
https://www.tayara.tn/item/640af05aff75361c11d73d50/,176,Blanc,Avec kilométrage,Manuelle,2011,1.2L,Citroen,C3,5,Compacte,Essence,23
https://www.tayara.tn/item/640aeac1ff75361c11d73bc0/,335000,Bleu,Avec kilométrage,Manuelle,1999,<1.0L,Volkswagen,Polo,5,Compacte,Essence,12
https://www.tayara.tn/item/640ae9f5ff75361c11d73b76/,137000,Rouge,Avec kilométrage,Manuelle,2002,1.4L,Renault,Clio,4,Compacte,Essence,20
https://www.tayara.tn/item/640ae983ff75361c11d73b4f/,87000,Gris,Avec kilométrage,Manuelle,2017,1.2L,Volkswagen,Golf 7,6,Compacte,Essence,67
https://www.tayara.tn/item/63d13e411b3fed8fd49ab868/,65000,Gris,Avec kilométrage,Manuelle,2018,1.1L,Volkswagen,Golf 7,6,Compacte,Essence,75
https://www.tayara.tn/item/6402223c8575ab54182d9a01/,60000,Noir,Avec kilométrage,Manuelle,2015,1.6L,BMW,Serie 1,7,Compacte,Essence,63
https://www.tayara.tn/item/63e56c46bd9111a805835fbe/,40000,Gris,Avec kilométrage,Manuelle,2017,1.2L,Audi,A3,6,Compacte,Essence,74
https://www.tayara.tn/item/640ae69eff75361c11d73a56/,355,Gris,Avec kilométrage,Manuelle,2003,1.5L,Renault,Megane Estate,5,Compacte,Diesel,14
https://www.tayara.tn/item/640ae617ff75361c11d73a26/,185000,Gris,Avec kilométrage,Manuelle,2011,1.4L,Opel,Astra,6,Compacte,Essence,30
,,,,,,,,,,,,
https://www.tayara.tn/item/640adcf1ff75361c11d73816/,256000,Gris,Avec kilométrage,Manuelle,2013,1.6L,Volkswagen,Golf,5,Compacte,Diesel,46
https://www.tayara.tn/item/63f5400f65dd27f8563dcef8/,33000,Gris,Avec kilométrage,Automatique,2019,1.2L,Volkswagen,Golf,6,Compacte,Essence,78
https://www.tayara.tn/item/63ef783357924122c28aaf2c/,222000,Gris,Avec kilométrage,Manuelle,2011,1.2L,Volkswagen,Passat CC,5,Compacte,Diesel,42
https://www.tayara.tn/item/63ee6f2430c4f61e51342960/,83000,Bleu,Avec kilométrage,Automatique,2019,1.2L,Kia,Picanto,5,Compacte,Essence,43
https://www.tayara.tn/item/640339f407b6d5262f84551f/,127000,Blanc,Avec kilométrage,Manuelle,2020,1.2L,Volkswagen,Golf Plus,6,Compacte,Diesel,87
https://www.tayara.tn/item/63ef794a57924122c28aaf42/,76000,Blanc,Avec kilométrage,Manuelle,2019,1.2L,Citroen,C35,5,Compacte,Essence,42
https://www.tayara.tn/item/63a1ee7a25c79fc72be142a1/,85000,Beige,Avec kilométrage,Manuelle,2016,1.2L,Peugeot,2008,5,Compacte,Essence,43
https://www.tayara.tn/item/63f121fc57924122c28ad393/,206000,Noir,Avec kilométrage,Manuelle,2007,1.2L,BMW,Compact,45,Compacte,Essence,33
https://www.tayara.tn/item/640a6d0dff75361c11d733db/,300,Bleu,Nouveau,Automatique,2006,2.2L,Mercedes-Benz,Classe C,8,Compacte,Diesel,36
,,,,,,,,,,,,
https://www.tayara.tn/item/640a495fff75361c11d72f09/,134000,Noir,Avec kilométrage,Automatique,2017,1.6L,Volkswagen,Golf 7,5,Compacte,Diesel,134000
https://www.tayara.tn/item/640a3217ff75361c11d72a02/,19000,Rouge,Avec kilométrage,Manuelle,2004,>4.0L,Peugeot,206,4,Compacte,Essence,16
https://www.tayara.tn/item/640a2747ff75361c11d7285d/,90000,Autre,Avec kilométrage,Manuelle,2017,1.2L,Fiat,500,4,Compacte,Essence,38
https://www.tayara.tn/item/640a2665ff75361c11d72839/,215001,Noir,Nouveau,Manuelle,2011,1.4L,Citroen,C4,6,Compacte,Essence,22
https://www.tayara.tn/item/640a2618ff75361c11d72826/,120000,Noir,Avec kilométrage,Manuelle,2017,1.2L,Hyundai,Grand i10,5,Compacte,Essence,31
https://www.tayara.tn/item/640a1ffcff75361c11d7271f/,28000,Marron,Nouveau,Manuelle,2018,1.6L,Citroen,C-Elysée,4,Compacte,Essence,28000
,,,,,,,,,,,,
https://www.tayara.tn/item/640a1001ff75361c11d72426/,79000,Autre,Avec kilométrage,Manuelle,2019,<1.0L,Kia,Picanto,4,Compacte,Essence,34
https://www.tayara.tn/item/640a0f07ff75361c11d723ef/,584000,Jaune,Avec kilométrage,Manuelle,2012,3.0L,Nissan,Urvan,10,Compacte,Diesel,584000
https://www.tayara.tn/item/640a0d2fff75361c11d72387/,23000,Rouge,Avec kilométrage,Manuelle,2019,1.2L,Citroen,C35,4,Compacte,Essence,49
https://www.tayara.tn/item/640a048cff75361c11d7217d/,250000,Gris,Avec kilométrage,Manuelle,2005,1.1L,Fiat,Siena,5,Compacte,Essence,16
https://www.tayara.tn/item/640a03daff75361c11d7213b/,100,Blanc,Avec kilométrage,Manuelle,2018,1.3L,Autres,Autres,6,Compacte,Essence,12
https://www.tayara.tn/item/6409f98fff75361c11d71e45/,226000,Rouge,Avec kilométrage,Manuelle,2012,1.2L,Renault,Twingo,4,Compacte,Essence,19
https://www.tayara.tn/item/6409f778ff75361c11d71da2/,95000,Noir,Avec kilométrage,Automatique,2017,1.1L,Ford,Focus,6,Compacte,Essence,51
https://www.tayara.tn/item/6409f49aff75361c11d71cd4/,140000,Marron,Avec kilométrage,Manuelle,2015,1.2L,Peugeot,308,5,Compacte,Essence,36
https://www.tayara.tn/item/6409ee61ff75361c11d71af3/,120000,Noir,Nouveau,Manuelle,2017,1.2L,Hyundai,Grand i10,5,Compacte,Essence,29
https://www.tayara.tn/item/6409eda2ff75361c11d71aae/,202000,Gris,Avec kilométrage,Manuelle,2007,1.5L,Ford,Fiesta,5,Compacte,Essence,22
https://www.tayara.tn/item/6409ecd7ff75361c11d71a75/,156000,Camel,Avec kilométrage,Manuelle,2016,3.0L,Citroen,C4,5,Compacte,Essence,33
https://www.tayara.tn/item/63ef7fa130c4f61e51343fb4/,110,Rouge,Nouveau,Manuelle,2016,1.6L,Nissan,Qashqai,6,Compacte,Essence,59
https://www.tayara.tn/item/6409de1eff75361c11d71590/,127000,Blanc,Avec kilométrage,Manuelle,2019,1.2L,Mahindra,Hover,5,Compacte,Essence,26
https://www.tayara.tn/item/6409ddb0ff75361c11d7156f/,73700,Blanc,Avec kilométrage,Manuelle,2019,1.2L,Citroen,C3,4,Compacte,Essence,45
,,,,,,,,,,,,
https://www.tayara.tn/item/6409dbadff75361c11d714cb/,100000,Noir,Avec kilométrage,Automatique,2017,1.4L,Opel,Corsa,8,Compacte,Essence,35
https://www.tayara.tn/item/6409da5fff75361c11d71469/,226,Noir,Nouveau,Manuelle,2007,1.6L,BMW,Serie 3,7,Compacte,Essence,33
https://www.tayara.tn/item/63fe2d978575ab54182d3ece/,130000,Rouge,Nouveau,Manuelle,2016,1.2L,Seat,Leon,6,Compacte,Essence,54
https://www.tayara.tn/item/6409c627ff75361c11d70fad/,250,Noir,Avec kilométrage,Manuelle,2010,1.6L,Renault,Megane,6,Compacte,Diesel,26
https://www.tayara.tn/item/6409c05bff75361c11d70de4/,333000,Gris,Avec kilométrage,Manuelle,2001,>4.0L,Peugeot,206,4,Compacte,Essence,14
https://www.tayara.tn/item/6409bda9ff75361c11d70d13/,240000,Vert,Avec kilométrage,Manuelle,2000,1.9L,Volkswagen,Golf,5,Compacte,Diesel,19
https://www.tayara.tn/item/6409bcb1ff75361c11d70cc9/,195220,Noir,Avec kilométrage,Manuelle,2007,1.4L,Peugeot,206,5,Compacte,Essence,18
https://www.tayara.tn/item/6409bb0bff75361c11d70c32/,109000,Blanc,Avec kilométrage,Automatique,2014,1.4L,Mercedes-Benz,Classe A,6,Compacte,Essence,68
https://www.tayara.tn/item/6409b9b3ff75361c11d70bc1/,248000,Gris,Avec kilométrage,Manuelle,2012,1.4L,Peugeot,207,5,Compacte,Essence,23
https://www.tayara.tn/item/6409b8f3ff75361c11d70b7c/,8000,Blanc,Avec kilométrage,Manuelle,2020,1.2L,Nissan,Micra,5,Compacte,Essence,36
https://www.tayara.tn/item/6409b350ff75361c11d70909/,270000,Noir,Avec kilométrage,Manuelle,2010,2.0L,Mercedes-Benz,Classe C,9,Compacte,Essence,41
https://www.tayara.tn/item/6409b023ff75361c11d707ff/,67000,Noir,Avec kilométrage,Manuelle,2020,1.2L,Suzuki,Swift,5,Compacte,Essence,32
https://www.tayara.tn/item/6409af62ff75361c11d707b8/,680,Jaune,Avec kilométrage,Manuelle,2010,2.0L,Kia,Rio,7,Compacte,Diesel,11
https://www.tayara.tn/item/6409ae85ff75361c11d7076f/,260000,Gris,Avec kilométrage,Manuelle,2001,1.4L,Renault,Clio,6,Compacte,Essence,18
,,,,,,,,,,,,
https://www.tayara.tn/item/6409a6beff75361c11d70482/,200000,Noir,Avec kilométrage,Manuelle,1999,1.3L,Toyota,Yaris,4,Compacte,Essence,14
https://www.tayara.tn/item/6409a5d4ff75361c11d70415/,90000,Gris,Nouveau,Automatique,2019,1.4L,Kia,Picanto,4,Compacte,Essence,44
https://www.tayara.tn/item/64099511ff75361c11d6feac/,24000,Noir,Nouveau,Automatique,2020,1.6L,Seat,Arosa,6,Compacte,Essence,80
https://www.tayara.tn/item/640992f6ff75361c11d6fdf5/,50000,Noir,Avec kilométrage,Automatique,2020,1.4L,Kia,Picanto,4,Compacte,Essence,47
https://www.tayara.tn/item/640991e1ff75361c11d6fda7/,63000,Autre,Nouveau,Automatique,2019,1.6L,Ssangyong,Stavic,8,Compacte,Essence,74
https://www.tayara.tn/item/6409903bff75361c11d6fd53/,158000,Gris,Avec kilométrage,Manuelle,2018,1.6L,BMW,Serie 1,5,Compacte,Diesel,72
https://www.tayara.tn/item/64098fbdff75361c11d6fd40/,120000,Autre,Nouveau,Automatique,2019,1.6L,BMW,Serie 3,7,Compacte,Essence,93
https://www.tayara.tn/item/64098db8ff75361c11d6fcf8/,123000,Gris,Avec kilométrage,Manuelle,2019,1.6L,Volkswagen,Golf 7,6,Compacte,Diesel,81
https://www.tayara.tn/item/64098d16ff75361c11d6fce5/,98000,Noir,Avec kilométrage,Manuelle,2017,1.6L,Nissan,Juke,6,Compacte,Diesel,62
https://www.tayara.tn/item/64098cc9ff75361c11d6fcdd/,130000,Autre,Nouveau,Manuelle,2019,1.4L,Ford,S-Max,7,Compacte,Essence,55
https://www.tayara.tn/item/6408f507ff75361c11d6f29d/,160000,Marron,Avec kilométrage,Manuelle,2012,1.6L,Citroen,C4 Cactus,6,Compacte,Essence,28
https://www.tayara.tn/item/6408f335ff75361c11d6f228/,177,Gris,Avec kilométrage,Manuelle,2012,1.2L,Ford,Fiesta,5,Compacte,Essence,23
https://www.tayara.tn/item/6408e4b5ff75361c11d6ef3e/,272000,Autre,Avec kilométrage,Manuelle,2008,1.6L,Citroen,C4 Picasso,6,Compacte,Diesel,18
https://www.tayara.tn/item/6408d5bbff75361c11d6ec27/,300000,Blanc,Avec kilométrage,Manuelle,1995,1.2L,Peugeot,106,5,Compacte,Essence,13
https://www.tayara.tn/item/6408d224ff75361c11d6eb48/,20000,Gris,Avec kilométrage,Manuelle,2022,1.2L,Kia,Rio,5,Compacte,Essence,63
https://www.tayara.tn/item/6408cccfff75361c11d6ea30/,144000,Noir,Avec kilométrage,Manuelle,2017,1.2L,Renault,Clio,5,Compacte,Essence,36
https://www.tayara.tn/item/6408c602ff75361c11d6e918/,259000,Gris,Avec kilométrage,Manuelle,2004,1.2L,Volkswagen,Polo,5,Compacte,Essence,16
https://www.tayara.tn/item/6408a9a4ff75361c11d6e1e5/,291000,Noir,Avec kilométrage,Manuelle,2012,1.6L,Mazda,3,6,Compacte,Essence,26
https://www.tayara.tn/item/640899f3ff75361c11d6dcf5/,37000,Rouge,Avec kilométrage,Manuelle,2017,1.4L,Fiat,Panda,4,Compacte,Essence,31
https://www.tayara.tn/item/640899aaff75361c11d6dcdc/,143000,Rouge,Avec kilométrage,Manuelle,2011,1.4L,Alfa Romeo,Mito,5,Compacte,Essence,29
https://www.tayara.tn/item/6408998fff75361c11d6dcd4/,256000,Noir,Avec kilométrage,Manuelle,2007,1.6L,Citroen,C4,6,Compacte,Essence,23
https://www.tayara.tn/item/6408950cff75361c11d6db53/,260,Noir,Avec kilométrage,Manuelle,2007,1.2L,Citroen,C3,4,Compacte,Essence,18
https://www.tayara.tn/item/64088f0bff75361c11d6d988/,55000,Noir,Avec kilométrage,Manuelle,2021,1.4L,Fiat,Tipo,5,Compacte,Essence,21
